,id,title,arousal,energyLevel,energyDynamics,musicalEraTag,mood,moodTags,genre,genreTags,subgenre,,subgenreTags,bpmPrediction,bpmRangeAdjusted,keyPrediction
215,9530926,Nicolas Jaar - Mi Mujer.mp3,0.2617598465,medium,medium,mid / late 2000s,"{'aggressive': 0.06064968928694725, 'calm': 0.10914928466081619, 'chilled': 0.5216923356056213, 'dark': 0.18401634693145752, 'energetic': 0.3712831735610962, 'epic': 0.0406356155872345, 'happy': 0.4024256467819214, 'romantic': 0.17874450981616974, 'sad': 0.18083640933036804, 'scary': 0.07202354818582535, 'sexy': 0.5237336158752441, 'ethereal': 0.32505691051483154, 'uplifting': 0.4802874028682709}","['chilled', 'sexy']","{'ambient': 0.06485654804855585, 'blues': 0.006986965192481875, 'classical': 0.00901516073383391, 'electronicDance': 0.7696436059474945, 'folkCountry': 0.02014433968812227, 'funkSoul': 0.06508838679641485, 'jazz': 0.02662185199558735, 'latin': 0.03066091950982809, 'metal': 0.006716392654925585, 'pop': 0.08348854437470436, 'rapHipHop': 0.038014604896306994, 'reggae': 0.043989351205527785, 'rnb': 0.020532435700297356, 'rock': 0.04758237920701504, 'singerSongwriter': 0.008530461061745882}",['electronicDance'],"{'abstractIDMLeftfield': 0.12504046567930624, 'breakbeatDnB': 0.06996464713637789, 'deepHouse': 0.3530578287963111, 'electro': 0.13302512542846112, 'house': 0.6226999008598236, 'minimal': 0.27833133947390776, 'synthPop': 0.04022319183971446, 'techHouse': 0.3788420606404543, 'techno': 0.19582441257169614, 'trance': 0.012008387685972803}",,['house'],"{'value': 124, 'confidence': 0.8623222201478248}",124,"{'value': 'dsMinor', 'confidence': 0.9098678257154382}"
216,9530896,Nicola Cruz _ Salvador Araguaya _ Spaniol - Folha de Jurema (Crussen_s Creamy Cocodub).mp3,-0.4266251047,variable,high,mid / late 2000s,"{'aggressive': 0.028971893712878227, 'calm': 0.5636484622955322, 'chilled': 0.7334199547767639, 'dark': 0.30766552686691284, 'energetic': 0.1362280249595642, 'epic': 0.21542993187904358, 'happy': 0.20083071291446686, 'romantic': 0.5241548418998718, 'sad': 0.5583879351615906, 'scary': 0.0891261175274849, 'sexy': 0.1908743977546692, 'ethereal': 0.6477105617523193, 'uplifting': 0.09202440083026886}","['calm', 'chilled', 'romantic', 'sad', 'ethereal']","{'ambient': 0.277370299630124, 'blues': 0.006076882962651294, 'classical': 0.024723429618210627, 'electronicDance': 0.699364873098916, 'folkCountry': 0.01986142479140183, 'funkSoul': 0.026309845680049782, 'jazz': 0.02251517091845644, 'latin': 0.04562916352959542, 'metal': 0.006885466751931557, 'pop': 0.09342204432549148, 'rapHipHop': 0.01647729110293861, 'reggae': 0.014396825853478292, 'rnb': 0.012550844184668928, 'rock': 0.07471226547555677, 'singerSongwriter': 0.015301175816948044}",['electronicDance'],"{'abstractIDMLeftfield': 0.18036792470763127, 'breakbeatDnB': 0.08741543014844258, 'deepHouse': 0.5087003510445356, 'electro': 0.11026560199757417, 'house': 0.6411408355583748, 'minimal': 0.12553132057189942, 'synthPop': 0.03309382944678267, 'techHouse': 0.2887455343765517, 'techno': 0.1526650180419286, 'trance': 0.02895906802266836}",,"['deepHouse', 'house']","{'value': 106, 'confidence': 0.7325210870481005}",106,"{'value': 'aMinor', 'confidence': 0.783227132714313}"
217,9530904,Rhythm Plate - Breathe.mp3,-0.04262586503,medium,low,late 2000s / contemporary,"{'aggressive': 0.04583652690052986, 'calm': 0.22459883987903595, 'chilled': 0.6469201445579529, 'dark': 0.3575570583343506, 'energetic': 0.18197296559810638, 'epic': 0.05638447031378746, 'happy': 0.17362460494041443, 'romantic': 0.209896981716156, 'sad': 0.326865017414093, 'scary': 0.12075290828943253, 'sexy': 0.46577727794647217, 'ethereal': 0.49204954504966736, 'uplifting': 0.2678799033164978}",['chilled'],"{'ambient': 0.08525214703946278, 'blues': 0.007209203238117284, 'classical': 0.012942999858280709, 'electronicDance': 0.8412945609668205, 'folkCountry': 0.005676411686400915, 'funkSoul': 0.029901673053872996, 'jazz': 0.015049703868812528, 'latin': 0.010544584534163105, 'metal': 0.00812439026375269, 'pop': 0.0481813831319069, 'rapHipHop': 0.021092503171028763, 'reggae': 0.008937335091418233, 'rnb': 0.017395048980312102, 'rock': 0.033692249450190316, 'singerSongwriter': 0.006956463374582858}",['electronicDance'],"{'abstractIDMLeftfield': 0.06421474066997976, 'breakbeatDnB': 0.03727945372214124, 'deepHouse': 0.6801242403391945, 'electro': 0.05974147428366307, 'house': 0.7714487476470439, 'minimal': 0.10381681863586173, 'synthPop': 0.042206541730066466, 'techHouse': 0.34102436511679307, 'techno': 0.11196517827920616, 'trance': 0.010623096385021008}",,"['deepHouse', 'house']","{'value': 126, 'confidence': 0.7917182473575368}",126,"{'value': 'fMinor', 'confidence': 0.570449621781059}"
218,9530902,Rithma - Weirday (Joshua Main Mix).mp3,0.437606594,high,low,early / mid 2000s,"{'aggressive': 0.07247508317232132, 'calm': 0.06895044445991516, 'chilled': 0.4179697632789612, 'dark': 0.2128710150718689, 'energetic': 0.5065571069717407, 'epic': 0.07058082520961761, 'happy': 0.3046041429042816, 'romantic': 0.11787966638803482, 'sad': 0.21366670727729797, 'scary': 0.08668749034404755, 'sexy': 0.566641628742218, 'ethereal': 0.45328375697135925, 'uplifting': 0.6218380331993103}","['energetic', 'sexy', 'uplifting']","{'ambient': 0.07473143053551515, 'blues': 0.006816758758698901, 'classical': 0.010975676185141007, 'electronicDance': 0.8568255454301834, 'folkCountry': 0.005339237054189047, 'funkSoul': 0.019875548128038645, 'jazz': 0.011556077003479003, 'latin': 0.010976079106330871, 'metal': 0.010725558331857125, 'pop': 0.039843287381033106, 'rapHipHop': 0.016019956643382707, 'reggae': 0.009241432634492714, 'rnb': 0.013286102376878262, 'rock': 0.04155423560490211, 'singerSongwriter': 0.006398360524326563}",['electronicDance'],"{'abstractIDMLeftfield': 0.04062603814151859, 'breakbeatDnB': 0.030757609078840863, 'deepHouse': 0.774229656207946, 'electro': 0.031956019192453354, 'house': 0.8703910030664936, 'minimal': 0.029049863660287473, 'synthPop': 0.016600480043299257, 'techHouse': 0.37771652350502627, 'techno': 0.048503191003035157, 'trance': 0.01155618956094728}",,"['deepHouse', 'house']","{'value': 125, 'confidence': 0.8906151266659007}",125,"{'value': 'csMinor', 'confidence': 0.5291599605394447}"
219,9530898,JERK BOY feat MIKE DUNN - KEEP IT ON [TURF REMIX].mp3,0.8215169784,high,low,late 2000s / contemporary,"{'aggressive': 0.280208021402359, 'calm': 0.009279760532081127, 'chilled': 0.1317756474018097, 'dark': 0.08551850914955139, 'energetic': 0.8673654794692993, 'epic': 0.13213621079921722, 'happy': 0.4385591149330139, 'romantic': 0.059111587703228, 'sad': 0.08973241597414017, 'scary': 0.04817390441894531, 'sexy': 0.41986480355262756, 'ethereal': 0.2111329287290573, 'uplifting': 0.8337907791137695}","['energetic', 'uplifting']","{'ambient': 0.04018977582454682, 'blues': 0.008077945397235452, 'classical': 0.008485723077319563, 'electronicDance': 0.8402531385421753, 'folkCountry': 0.005024369014427066, 'funkSoul': 0.043196408078074455, 'jazz': 0.014189386833459139, 'latin': 0.020976012805476785, 'metal': 0.00670143011957407, 'pop': 0.05577785186469555, 'rapHipHop': 0.04224860109388828, 'reggae': 0.009959944570437074, 'rnb': 0.02122799134813249, 'rock': 0.02707993695512414, 'singerSongwriter': 0.004949867015238851}",['electronicDance'],"{'abstractIDMLeftfield': 0.033264508776075126, 'breakbeatDnB': 0.06725298492324965, 'deepHouse': 0.5111360161382461, 'electro': 0.1026792695885089, 'house': 0.8227326954915145, 'minimal': 0.08701825027014608, 'synthPop': 0.016547228995205783, 'techHouse': 0.5076321805957879, 'techno': 0.12099400376813992, 'trance': 0.024036312106426667}",,"['deepHouse', 'house', 'techHouse']","{'value': 124, 'confidence': 0.8877036300359987}",124,"{'value': 'gsMinor', 'confidence': 0.515973132589589}"
220,9530905,SE62 - True Force.mp3,0.856802792,high,low,late 2000s / contemporary,"{'aggressive': 0.3494068384170532, 'calm': 0.009293033741414547, 'chilled': 0.10718082636594772, 'dark': 0.0968158021569252, 'energetic': 0.8800161480903625, 'epic': 0.13534268736839294, 'happy': 0.4127528667449951, 'romantic': 0.05697046220302582, 'sad': 0.08711782097816467, 'scary': 0.05839184299111366, 'sexy': 0.3773808479309082, 'ethereal': 0.17843997478485107, 'uplifting': 0.832188606262207}","['energetic', 'uplifting']","{'ambient': 0.050782972325881325, 'blues': 0.006798392278142273, 'classical': 0.01178985096824666, 'electronicDance': 0.8690960084398588, 'folkCountry': 0.004896432995640983, 'funkSoul': 0.020414370112121105, 'jazz': 0.023169245144041877, 'latin': 0.011412865210634967, 'metal': 0.008445316654009124, 'pop': 0.04161344841122627, 'rapHipHop': 0.01615282737960418, 'reggae': 0.008951175802697739, 'rnb': 0.013195336873953542, 'rock': 0.02967371993387739, 'singerSongwriter': 0.005485219570497672}",['electronicDance'],"{'abstractIDMLeftfield': 0.035114665852233884, 'breakbeatDnB': 0.06096462054483709, 'deepHouse': 0.5253904228447936, 'electro': 0.0689624527367414, 'house': 0.8363291974819731, 'minimal': 0.054491027374751866, 'synthPop': 0.0062790537690489145, 'techHouse': 0.537240958379698, 'techno': 0.1775158643431496, 'trance': 0.01128991472251073}",,"['deepHouse', 'house', 'techHouse']","{'value': 124, 'confidence': 0.8189257453469669}",124,"{'value': 'bbMinor', 'confidence': 0.1703855835873148}"
221,9531271,Ejeca - Beacon (Locked Groove Remix) [YT001].mp3,0.5696992848,high,low,contemporary,"{'aggressive': 0.062442854046821594, 'calm': 0.05068258196115494, 'chilled': 0.32719385623931885, 'dark': 0.15850584208965302, 'energetic': 0.6237776279449463, 'epic': 0.19978509843349457, 'happy': 0.5411673784255981, 'romantic': 0.16798347234725952, 'sad': 0.21488505601882935, 'scary': 0.06829798966646194, 'sexy': 0.34349653124809265, 'ethereal': 0.3827694356441498, 'uplifting': 0.621155321598053}","['energetic', 'happy', 'uplifting']","{'ambient': 0.04800024248946171, 'blues': 0.006881776373260296, 'classical': 0.00966620330627148, 'electronicDance': 0.8843432320998266, 'folkCountry': 0.005390556511254265, 'funkSoul': 0.021927570494321678, 'jazz': 0.010816713866706077, 'latin': 0.012002786621451378, 'metal': 0.007610065987906777, 'pop': 0.06236094723527248, 'rapHipHop': 0.017722277687146112, 'reggae': 0.009018841307037152, 'rnb': 0.01482795956186377, 'rock': 0.031958989082620695, 'singerSongwriter': 0.0060580151442151805}",['electronicDance'],"{'abstractIDMLeftfield': 0.020064189781971872, 'breakbeatDnB': 0.06063409858505602, 'deepHouse': 0.3571828369894167, 'electro': 0.062345802284314904, 'house': 0.6415479659599109, 'minimal': 0.0791301247357887, 'synthPop': 0.007049536084361973, 'techHouse': 0.32895233966138243, 'techno': 0.5607006954450677, 'trance': 0.03641614639948047}",,"['deepHouse', 'house', 'techno']","{'value': 126, 'confidence': 0.9879437016505821}",126,"{'value': 'fMinor', 'confidence': 0.7999197711115298}"
222,9530951,Giuseppe Scarano - Sunday Joint [Nicepeople].mp3,0.4333489904,variable,high,late 2000s / contemporary,"{'aggressive': 0.20164719223976135, 'calm': 0.14747439324855804, 'chilled': 0.370718777179718, 'dark': 0.23495863378047943, 'energetic': 0.5811899900436401, 'epic': 0.0911291092634201, 'happy': 0.19661737978458405, 'romantic': 0.1432538479566574, 'sad': 0.2537475824356079, 'scary': 0.07648332417011261, 'sexy': 0.4726896286010742, 'ethereal': 0.47217419743537903, 'uplifting': 0.5688652992248535}","['energetic', 'uplifting']","{'ambient': 0.11489184216960617, 'blues': 0.006557834415656069, 'classical': 0.011863333112357752, 'electronicDance': 0.8682602643966675, 'folkCountry': 0.006672468238874622, 'funkSoul': 0.022548946187548016, 'jazz': 0.012944675981998444, 'latin': 0.012516461798678274, 'metal': 0.008994635741185883, 'pop': 0.0418907437959443, 'rapHipHop': 0.0220979494245156, 'reggae': 0.017653275159714016, 'rnb': 0.015179058901317741, 'rock': 0.034742983220064125, 'singerSongwriter': 0.006602891599354537}",['electronicDance'],"{'abstractIDMLeftfield': 0.05312403039703888, 'breakbeatDnB': 0.05093176887045062, 'deepHouse': 0.6789356278694743, 'electro': 0.05755622996153628, 'house': 0.8194914421414942, 'minimal': 0.059680379760580334, 'synthPop': 0.009006187098755737, 'techHouse': 0.31910587447445565, 'techno': 0.324939822687245, 'trance': 0.0038522327973268835}",,"['deepHouse', 'house']","{'value': 125, 'confidence': 0.9134018841911765}",125,"{'value': 'dMinor', 'confidence': 0.7047762663468071}"
223,9530954,Jesse Bru - Breath In.mp3,0.5068900287,high,medium,late 2000s / contemporary,"{'aggressive': 0.08205782622098923, 'calm': 0.05640264227986336, 'chilled': 0.37109827995300293, 'dark': 0.10515393316745758, 'energetic': 0.5937105417251587, 'epic': 0.07532200962305069, 'happy': 0.48877599835395813, 'romantic': 0.1268237978219986, 'sad': 0.13678370416164398, 'scary': 0.03961338847875595, 'sexy': 0.5350216627120972, 'ethereal': 0.2887839376926422, 'uplifting': 0.6757686138153076}","['energetic', 'sexy', 'uplifting']","{'ambient': 0.049350502050441246, 'blues': 0.006753544910284488, 'classical': 0.009559463385654532, 'electronicDance': 0.8863293010255565, 'folkCountry': 0.004940264655844025, 'funkSoul': 0.02017221170599046, 'jazz': 0.010883114422145098, 'latin': 0.011037043984169546, 'metal': 0.00788523090760345, 'pop': 0.04024493127413418, 'rapHipHop': 0.01632006458290245, 'reggae': 0.008898869845206324, 'rnb': 0.013464460149407387, 'rock': 0.02966383123851341, 'singerSongwriter': 0.005433727278495612}",['electronicDance'],"{'abstractIDMLeftfield': 0.011273983125768912, 'breakbeatDnB': 0.0200418557554561, 'deepHouse': 0.4113253653049469, 'electro': 0.10021793221822009, 'house': 0.7535244047641754, 'minimal': 0.043539967624625815, 'synthPop': 0.009134652572781003, 'techHouse': 0.41108164166410766, 'techno': 0.3114786086603999, 'trance': 0.10123483833740465}",,['house'],"{'value': 130, 'confidence': 0.8500345865885417}",130,"{'value': 'fMajor', 'confidence': 0.5484656458315642}"
224,9530941,30 February Feat Daddy Honey - Sunshine Everyday (Original Mix).mp3,0.6834727105,high,low,early / mid 2000s,"{'aggressive': 0.06295585632324219, 'calm': 0.021003784611821175, 'chilled': 0.2826840579509735, 'dark': 0.04680423438549042, 'energetic': 0.7531200647354126, 'epic': 0.12096090614795685, 'happy': 0.622310996055603, 'romantic': 0.115338534116745, 'sad': 0.11538724601268768, 'scary': 0.019961990416049957, 'sexy': 0.5482066869735718, 'ethereal': 0.3091912269592285, 'uplifting': 0.8320539593696594}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.035314437679269096, 'blues': 0.008444466945630584, 'classical': 0.008381565747020597, 'electronicDance': 0.7202202728526159, 'folkCountry': 0.022651838562027973, 'funkSoul': 0.07664399619468233, 'jazz': 0.021583721549673515, 'latin': 0.06126380851492286, 'metal': 0.006679308082146401, 'pop': 0.15564053488725965, 'rapHipHop': 0.017082126006822695, 'reggae': 0.021551949395374817, 'rnb': 0.018522271420806646, 'rock': 0.05220906097780575, 'singerSongwriter': 0.00810568987137892}",['electronicDance'],"{'abstractIDMLeftfield': 0.053155220762436464, 'breakbeatDnB': 0.06313372776708287, 'deepHouse': 0.3250115904638655, 'electro': 0.12270145336341144, 'house': 0.509841205042779, 'minimal': 0.02654639618176744, 'synthPop': 0.10053554960500656, 'techHouse': 0.17209028103587848, 'techno': 0.044280362215975665, 'trance': 0.203895453001476}",,['house'],"{'value': 129, 'confidence': 0.8283389222388174}",129,"{'value': 'eMinor', 'confidence': 0.4863386568815811}"
225,9530945,CHEVALS - MY LOVE MY KISSES [DANSU DISCS].mp3,0.09101404871,variable,high,early / mid 2000s,"{'aggressive': 0.02249251864850521, 'calm': 0.22345292568206787, 'chilled': 0.6634802222251892, 'dark': 0.1001865565776825, 'energetic': 0.31446701288223267, 'epic': 0.07048668712377548, 'happy': 0.48870769143104553, 'romantic': 0.32867035269737244, 'sad': 0.2567763030529022, 'scary': 0.026631735265254974, 'sexy': 0.4707163870334625, 'ethereal': 0.479072242975235, 'uplifting': 0.46753790974617004}",['chilled'],"{'ambient': 0.08289188231962423, 'blues': 0.007277556345798075, 'classical': 0.015287316404283047, 'electronicDance': 0.7765291134516398, 'folkCountry': 0.007087428569017599, 'funkSoul': 0.10129674011841416, 'jazz': 0.02275790844578296, 'latin': 0.023860008999084432, 'metal': 0.005302036379968437, 'pop': 0.10759033402428031, 'rapHipHop': 0.048856406239792705, 'reggae': 0.010340220100867251, 'rnb': 0.0347583896946162, 'rock': 0.027156669297255576, 'singerSongwriter': 0.006035371353694548}",['electronicDance'],"{'abstractIDMLeftfield': 0.06351301912404597, 'breakbeatDnB': 0.0719730888903141, 'deepHouse': 0.6493396429717541, 'electro': 0.09244072782248258, 'house': 0.8095935533046722, 'minimal': 0.10347650243341923, 'synthPop': 0.033399422904010864, 'techHouse': 0.33285272514820097, 'techno': 0.06703933154046536, 'trance': 0.004679825583065394}",,"['deepHouse', 'house']","{'value': 123, 'confidence': 0.826519895067402}",123,"{'value': 'csMinor', 'confidence': 0.6467348181683085}"
226,9530943,Carpenter Brut - Paradise Warfare.mp3,0.7527496219,high,low,contemporary,"{'aggressive': 0.24013131856918335, 'calm': 0.030163051560521126, 'chilled': 0.12098988145589828, 'dark': 0.11249686777591705, 'energetic': 0.7829127311706543, 'epic': 0.6150449514389038, 'happy': 0.32694199681282043, 'romantic': 0.17981907725334167, 'sad': 0.22309920191764832, 'scary': 0.07537271082401276, 'sexy': 0.06325379759073257, 'ethereal': 0.18733473122119904, 'uplifting': 0.5480307340621948}","['energetic', 'epic', 'uplifting']","{'ambient': 0.05124495807103813, 'blues': 0.005763104076322634, 'classical': 0.018065595242660493, 'electronicDance': 0.7784991846419871, 'folkCountry': 0.006431634159525856, 'funkSoul': 0.026598678494337946, 'jazz': 0.019622378109488636, 'latin': 0.05752087786095217, 'metal': 0.007758914143778384, 'pop': 0.09975862829014659, 'rapHipHop': 0.020572940818965435, 'reggae': 0.011567299952730536, 'rnb': 0.014688268478494138, 'rock': 0.03919891710393131, 'singerSongwriter': 0.007359467621427029}",['electronicDance'],"{'abstractIDMLeftfield': 0.0805126506436084, 'breakbeatDnB': 0.23084297740743273, 'deepHouse': 0.012705528074071654, 'electro': 0.5137474930712155, 'house': 0.046927748702555186, 'minimal': 0.009948507448869003, 'synthPop': 0.26590819410713656, 'techHouse': 0.013772368022944733, 'techno': 0.049732846839885624, 'trance': 0.07737551888151627}",,['electro'],"{'value': 162, 'confidence': 0.43506688136680455}",162,"{'value': 'dMinor', 'confidence': 0.36394008346225903}"
227,9530930,Soul Value (Jersey Groove).mp3,0.5495180144,high,low,late 2000s / contemporary,"{'aggressive': 0.028077591210603714, 'calm': 0.036752961575984955, 'chilled': 0.43130508065223694, 'dark': 0.04256606847047806, 'energetic': 0.5903887152671814, 'epic': 0.07681123167276382, 'happy': 0.6670824289321899, 'romantic': 0.16487646102905273, 'sad': 0.12945616245269775, 'scary': 0.014637535437941551, 'sexy': 0.5405923128128052, 'ethereal': 0.34301498532295227, 'uplifting': 0.7434893250465393}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.03864959571510553, 'blues': 0.0076765302335843446, 'classical': 0.009506426774896682, 'electronicDance': 0.5894730964675545, 'folkCountry': 0.00453659308841452, 'funkSoul': 0.3036818576976657, 'jazz': 0.15941588641144336, 'latin': 0.03450976028107107, 'metal': 0.006076375162228942, 'pop': 0.10077488608658314, 'rapHipHop': 0.02628012765198946, 'reggae': 0.014958959049545228, 'rnb': 0.04057100410573185, 'rock': 0.02812286587432027, 'singerSongwriter': 0.005151189607568085}",['electronicDance'],"{'abstractIDMLeftfield': 0.01938850275689253, 'breakbeatDnB': 0.031751059607982086, 'deepHouse': 0.8945333747952072, 'electro': 0.03403155335345892, 'house': 0.9047124035380505, 'minimal': 0.008688733012941494, 'synthPop': 0.01536079399348064, 'techHouse': 0.11856594578259522, 'techno': 0.013966111664625781, 'trance': 0.005287246198686598}",,"['deepHouse', 'house']","{'value': 120, 'confidence': 0.9128072701248469}",120,"{'value': 'dMinor', 'confidence': 0.6617367785909901}"
